0.010000	0.000000
0.020000	0.000000
0.030000	0.000000
0.040000	0.000000
0.050000	0.000000
0.060000	0.000000
0.070000	0.000000
0.080000	0.000000
0.090000	0.000000
0.100000	0.000000
0.110000	0.000000
0.120000	0.000000
0.130000	0.000000
0.140000	0.000000
0.150000	0.000000
0.160000	0.000000
0.170000	0.000000
0.180000	0.000000
0.190000	0.000000
0.200000	0.000000
0.210000	0.000000
0.220000	0.000000
0.230000	0.000000
0.240000	0.000000
0.250000	0.000000
0.260000	0.000000
0.270000	0.000000
0.280000	0.000000
0.290000	0.000000
0.300000	0.000000
0.310000	0.000000
0.320000	0.000000
0.330000	0.000000
0.340000	0.000000
0.350000	0.000000
0.360000	0.000000
0.370000	0.000000
0.380000	0.000000
0.390000	0.000000
0.400000	0.000000
0.410000	0.000000
0.420000	0.000000
0.430000	0.000000
0.440000	0.000000
0.450000	0.000000
0.460000	0.000000
0.470000	0.000000
0.480000	0.000000
0.490000	0.000000
0.500000	0.000000
0.510000	0.000000
0.520000	0.000000
0.530000	0.000000
0.540000	0.000000
0.550000	0.000000
0.560000	0.000000
0.570000	0.000000
0.580000	0.000000
0.590000	0.000000
0.600000	0.000000
0.610000	0.000000
0.620000	0.000000
0.630000	0.000000
0.640000	0.000000
0.650000	0.000000
0.660000	0.000000
0.670000	0.000000
0.680000	0.000000
0.690000	0.000000
0.700000	0.000000
0.710000	0.000000
0.720000	0.000000
0.730000	0.000000
0.740000	0.000000
0.750000	0.000000
0.760000	0.000000
0.770000	0.000000
0.780000	0.000000
0.790000	0.000000
0.800000	0.000000
0.810000	0.000000
0.820000	0.000000
0.830000	0.000000
0.840000	0.000000
0.850000	0.000000
0.860000	0.000000
0.870000	0.000000
0.880000	0.000000
0.890000	0.000000
0.900000	0.000000
0.910000	0.000000
0.920000	0.000000
0.930000	0.000000
0.940000	0.000000
0.950000	0.000000
0.960000	0.000000
0.970000	0.000000
0.980000	0.000000
0.990000	0.000000
1.000000	0.000000
1.010000	0.000000
1.020000	0.000000
1.030000	0.000000
1.040000	0.000000
1.050000	0.000000
1.060000	0.000000
1.070000	0.000000
1.080000	0.000000
1.090000	0.000000
1.100000	0.000000
1.110000	0.000000
1.120000	0.000000
1.130000	0.000000
1.140000	0.000000
1.150000	0.000000
1.160000	0.000000
1.170000	0.000000
1.180000	0.000000
1.190000	0.000000
1.200000	0.000000
1.210000	0.000000
1.220000	0.000000
1.230000	0.000000
1.240000	0.000000
1.250000	0.000000
1.260000	0.000000
1.270000	0.000000
1.280000	0.000000
1.290000	0.000000
1.300000	0.000000
1.310000	0.000000
1.320000	0.000000
1.330000	0.000000
1.340000	0.000000
1.350000	0.000000
1.360000	0.000000
1.370000	0.000000
1.380000	0.000000
1.390000	0.000000
1.400000	0.000000
1.410000	0.000000
1.420000	0.000000
1.430000	0.000000
1.440000	0.000000
1.450000	0.000000
1.460000	0.000000
1.470000	0.000000
1.480000	0.000000
1.490000	0.000000
1.500000	0.000000
1.510000	0.000000
1.520000	0.000000
1.530000	0.000000
1.540000	0.000000
1.550000	0.000000
1.560000	0.000000
1.570000	0.000000
1.580000	0.000000
1.590000	0.000000
1.600000	0.000000
1.610000	0.000000
1.620000	0.000000
1.630000	0.000000
1.640000	0.000000
1.650000	0.000000
1.660000	0.000000
1.670000	0.000000
1.680000	0.000000
1.690000	0.000000
1.700000	0.000000
1.710000	0.000000
1.720000	0.000000
1.730000	0.000000
1.740000	0.000000
1.750000	0.000000
1.760000	0.000000
1.770000	0.000000
1.780000	0.000000
1.790000	0.000000
1.800000	0.000000
1.810000	0.000000
1.820000	0.000000
1.830000	0.000000
1.840000	0.000000
1.850000	0.000000
1.860000	0.000000
1.870000	0.000000
1.880000	0.000000
1.890000	0.000000
1.900000	0.000000
1.910000	0.000000
1.920000	0.000000
1.930000	0.000000
1.940000	0.000000
1.950000	0.000000
1.960000	0.000000
1.970000	0.000000
1.980000	0.000000
1.990000	0.000000
2.000000	0.000000
2.010000	0.000000
2.020000	0.000000
2.030000	0.000000
2.040000	0.000000
2.050000	0.000000
2.060000	0.000000
2.070000	0.000000
2.080000	0.000000
2.090000	0.000000
2.100000	0.000000
2.110000	0.000000
2.120000	0.000000
2.130000	0.000000
2.140000	0.000000
2.150000	0.000000
2.160000	0.000000
2.170000	0.000000
2.180000	0.000000
2.190000	0.000000
2.200000	0.000000
2.210000	0.000000
2.220000	0.000000
2.230000	0.000000
2.240000	0.000000
2.250000	0.000000
2.260000	0.000000
2.270000	0.000000
2.280000	0.000000
2.290000	0.000000
2.300000	0.000000
2.310000	0.000000
2.320000	0.000000
2.330000	0.000000
2.340000	0.000000
2.350000	0.000000
2.360000	0.000000
2.370000	0.000000
2.380000	0.000000
2.390000	0.000000
2.400000	0.000000
2.410000	0.000000
2.420000	0.000000
2.430000	0.000000
2.440000	0.000000
2.450000	0.000000
2.460000	0.000000
2.470000	0.000000
2.480000	0.000000
2.490000	0.000000
2.500000	0.000000
2.510000	0.000000
2.520000	0.000000
2.530000	0.000000
2.540000	0.000000
2.550000	0.000000
2.560000	0.000000
2.570000	0.000000
2.580000	0.000000
2.590000	0.000000
2.600000	0.000000
2.610000	0.000000
2.620000	0.000000
2.630000	0.000000
2.640000	0.000000
2.650000	0.000000
2.660000	0.000000
2.670000	0.000000
2.680000	0.000000
2.690000	0.000000
2.700000	0.000000
2.710000	0.000000
2.720000	0.000000
2.730000	0.000000
2.740000	0.000000
2.750000	0.000001
2.760000	0.000001
2.770000	0.000001
2.780000	0.000001
2.790000	0.000001
2.800000	0.000001
2.810000	0.000001
2.820000	0.000001
2.830000	0.000001
2.840000	0.000001
2.850000	0.000001
2.860000	0.000001
2.870000	0.000001
2.880000	0.000001
2.890000	0.000001
2.900000	0.000001
2.910000	0.000001
2.920000	0.000001
2.930000	0.000001
2.940000	0.000001
2.950000	0.000001
2.960000	0.000001
2.970000	0.000001
2.980000	0.000001
2.990000	0.000001
3.000000	0.000001
3.010000	0.000001
3.020000	0.000001
3.030000	0.000001
3.040000	0.000001
3.050000	0.000001
3.060000	0.000001
3.070000	0.000001
3.080000	0.000001
3.090000	0.000001
3.100000	0.000001
3.110000	0.000001
3.120000	0.000001
3.130000	0.000001
3.140000	0.000001
3.150000	0.000001
3.160000	0.000001
3.170000	0.000001
3.180000	0.000001
3.190000	0.000001
3.200000	0.000001
3.210000	0.000001
3.220000	0.000001
3.230000	0.000001
3.240000	0.000001
3.250000	0.000001
3.260000	0.000001
3.270000	0.000001
3.280000	0.000001
3.290000	0.000001
3.300000	0.000001
3.310000	0.000001
3.320000	0.000001
3.330000	0.000001
3.340000	0.000001
3.350000	0.000001
3.360000	0.000001
3.370000	0.000001
3.380000	0.000001
3.390000	0.000001
3.400000	0.000001
3.410000	0.000001
3.420000	0.000001
3.430000	0.000001
3.440000	0.000001
3.450000	0.000001
3.460000	0.000001
3.470000	0.000001
3.480000	0.000001
3.490000	0.000001
3.500000	0.000001
3.510000	0.000001
3.520000	0.000001
3.530000	0.000001
3.540000	0.000001
3.550000	0.000001
3.560000	0.000001
3.570000	0.000001
3.580000	0.000001
3.590000	0.000001
3.600000	0.000001
3.610000	0.000001
3.620000	0.000001
3.630000	0.000001
3.640000	0.000001
3.650000	0.000001
3.660000	0.000001
3.670000	0.000001
3.680000	0.000001
3.690000	0.000001
3.700000	0.000001
3.710000	0.000001
3.720000	0.000001
3.730000	0.000001
3.740000	0.000001
3.750000	0.000001
3.760000	0.000001
3.770000	0.000001
3.780000	0.000001
3.790000	0.000001
3.800000	0.000001
3.810000	0.000001
3.820000	0.000001
3.830000	0.000001
3.840000	0.000001
3.850000	0.000001
3.860000	0.000001
3.870000	0.000001
3.880000	0.000001
3.890000	0.000001
3.900000	0.000001
3.910000	0.000001
3.920000	0.000001
3.930000	0.000001
3.940000	0.000001
3.950000	0.000001
3.960000	0.000001
3.970000	0.000001
3.980000	0.000001
3.990000	0.000001
4.000000	0.000001
4.010000	0.000001
4.020000	0.000001
4.030000	0.000001
4.040000	0.000001
4.050000	0.000001
4.060000	0.000001
4.070000	0.000001
4.080000	0.000001
4.090000	0.000001
4.100000	0.000001
4.110000	0.000001
4.120000	0.000001
4.130000	0.000001
4.140000	0.000001
4.150000	0.000001
4.160000	0.000001
4.170000	0.000001
4.180000	0.000001
4.190000	0.000001
4.200000	0.000001
4.210000	0.000001
4.220000	0.000001
4.230000	0.000001
4.240000	0.000001
4.250000	0.000001
4.260000	0.000001
4.270000	0.000001
4.280000	0.000001
4.290000	0.000001
4.300000	0.000001
4.310000	0.000001
4.320000	0.000001
4.330000	0.000001
4.340000	0.000001
4.350000	0.000001
4.360000	0.000001
4.370000	0.000001
4.380000	0.000001
4.390000	0.000001
4.400000	0.000001
4.410000	0.000001
4.420000	0.000001
4.430000	0.000001
4.440000	0.000001
4.450000	0.000001
4.460000	0.000001
4.470000	0.000001
4.480000	0.000001
4.490000	0.000001
4.500000	0.000001
4.510000	0.000001
4.520000	0.000001
4.530000	0.000001
4.540000	0.000001
4.550000	0.000001
4.560000	0.000001
4.570000	0.000001
4.580000	0.000001
4.590000	0.000001
4.600000	0.000001
4.610000	0.000001
4.620000	0.000001
4.630000	0.000001
4.640000	0.000001
4.650000	0.000001
4.660000	0.000001
4.670000	0.000001
4.680000	0.000001
4.690000	0.000001
4.700000	0.000001
4.710000	0.000001
4.720000	0.000002
4.730000	0.000002
4.740000	0.000002
4.750000	0.000002
4.760000	0.000002
4.770000	0.000002
4.780000	0.000002
4.790000	0.000002
4.800000	0.000002
4.810000	0.000002
4.820000	0.000002
4.830000	0.000002
4.840000	0.000002
4.850000	0.000002
4.860000	0.000002
4.870000	0.000002
4.880000	0.000002
4.890000	0.000002
4.900000	0.000002
4.910000	0.000002
4.920000	0.000002
4.930000	0.000002
4.940000	0.000002
4.950000	0.000002
4.960000	0.000002
4.970000	0.000002
4.980000	0.000002
4.990000	0.000002
5.000000	0.000002
5.010000	0.000002
5.020000	0.000002
5.030000	0.000002
5.040000	0.000002
5.050000	0.000002
5.060000	0.000002
5.070000	0.000002
5.080000	0.000002
5.090000	0.000002
5.100000	0.000002
5.110000	0.000002
5.120000	0.000002
5.130000	0.000002
5.140000	0.000002
5.150000	0.000002
5.160000	0.000002
5.170000	0.000002
5.180000	0.000002
5.190000	0.000002
5.200000	0.000002
5.210000	0.000002
5.220000	0.000002
5.230000	0.000002
5.240000	0.000002
5.250000	0.000002
5.260000	0.000002
5.270000	0.000002
5.280000	0.000002
5.290000	0.000002
5.300000	0.000002
5.310000	0.000002
5.320000	0.000002
5.330000	0.000002
5.340000	0.000002
5.350000	0.000002
5.360000	0.000002
5.370000	0.000002
5.380000	0.000002
5.390000	0.000002
5.400000	0.000002
5.410000	0.000002
5.420000	0.000002
5.430000	0.000002
5.440000	0.000002
5.450000	0.000002
5.460000	0.000002
5.470000	0.000002
5.480000	0.000002
5.490000	0.000002
5.500000	0.000002
5.510000	0.000002
5.520000	0.000002
5.530000	0.000002
5.540000	0.000002
5.550000	0.000002
5.560000	0.000002
5.570000	0.000002
5.580000	0.000002
5.590000	0.000002
5.600000	0.000002
5.610000	0.000002
5.620000	0.000002
5.630000	0.000002
5.640000	0.000002
5.650000	0.000002
5.660000	0.000002
5.670000	0.000002
5.680000	0.000002
5.690000	0.000002
5.700000	0.000002
5.710000	0.000002
5.720000	0.000002
5.730000	0.000002
5.740000	0.000002
5.750000	0.000002
5.760000	0.000002
5.770000	0.000002
5.780000	0.000002
5.790000	0.000002
5.800000	0.000002
5.810000	0.000002
5.820000	0.000002
5.830000	0.000002
5.840000	0.000002
5.850000	0.000002
5.860000	0.000002
5.870000	0.000002
5.880000	0.000002
5.890000	0.000002
5.900000	0.000002
5.910000	0.000002
5.920000	0.000002
5.930000	0.000002
5.940000	0.000002
5.950000	0.000002
5.960000	0.000002
5.970000	0.000002
5.980000	0.000002
5.990000	0.000002
6.000000	0.000002
6.010000	0.000002
6.020000	0.000002
6.030000	0.000002
6.040000	0.000002
6.050000	0.000002
6.060000	0.000002
6.070000	0.000002
6.080000	0.000002
6.090000	0.000002
6.100000	0.000003
6.110000	0.000003
6.120000	0.000003
6.130000	0.000003
6.140000	0.000003
6.150000	0.000003
6.160000	0.000003
6.170000	0.000003
6.180000	0.000003
6.190000	0.000003
6.200000	0.000003
6.210000	0.000003
6.220000	0.000003
6.230000	0.000003
6.240000	0.000003
6.250000	0.000003
6.260000	0.000003
6.270000	0.000003
6.280000	0.000003
6.290000	0.000003
6.300000	0.000003
6.310000	0.000003
6.320000	0.000003
6.330000	0.000003
6.340000	0.000003
6.350000	0.000003
6.360000	0.000003
6.370000	0.000003
6.380000	0.000003
6.390000	0.000003
6.400000	0.000003
6.410000	0.000003
6.420000	0.000003
6.430000	0.000003
6.440000	0.000003
6.450000	0.000003
6.460000	0.000003
6.470000	0.000003
6.480000	0.000003
6.490000	0.000003
6.500000	0.000003
6.510000	0.000003
6.520000	0.000003
6.530000	0.000003
6.540000	0.000003
6.550000	0.000003
6.560000	0.000003
6.570000	0.000003
6.580000	0.000003
6.590000	0.000003
6.600000	0.000003
6.610000	0.000003
6.620000	0.000003
6.630000	0.000003
6.640000	0.000003
6.650000	0.000003
6.660000	0.000003
6.670000	0.000003
6.680000	0.000003
6.690000	0.000003
6.700000	0.000003
6.710000	0.000003
6.720000	0.000003
6.730000	0.000003
6.740000	0.000003
6.750000	0.000003
6.760000	0.000003
